,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Ball_14,Ball_14,Ball_14,Ball_14,Ball_14,Ball_14,Ball_14,Ball_14:Marker1,Ball_14:Marker1,Ball_14:Marker1,Ball_14:Marker10,Ball_14:Marker10,Ball_14:Marker10,Ball_14:Marker11,Ball_14:Marker11,Ball_14:Marker11,Ball_14:Marker12,Ball_14:Marker12,Ball_14:Marker12,Ball_14:Marker13,Ball_14:Marker13,Ball_14:Marker13,Ball_14:Marker14,Ball_14:Marker14,Ball_14:Marker14,Ball_14:Marker2,Ball_14:Marker2,Ball_14:Marker2,Ball_14:Marker3,Ball_14:Marker3,Ball_14:Marker3,Ball_14:Marker4,Ball_14:Marker4,Ball_14:Marker4,Ball_14:Marker5,Ball_14:Marker5,Ball_14:Marker5,Ball_14:Marker6,Ball_14:Marker6,Ball_14:Marker6,Ball_14:Marker7,Ball_14:Marker7,Ball_14:Marker7,Ball_14:Marker8,Ball_14:Marker8,Ball_14:Marker8,Ball_14:Marker9,Ball_14:Marker9,Ball_14:Marker9
,ID,"DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DCFD9C0B01E311ED5F75BB645DD4DAB6","DFF00","DFF00","DFF00","DFD00","DFD00","DFD00","DFCD0","DFCD0","DFCD0","DF300","DF300","DF300","DF390","DF390","DF390","DFCF0","DFCF0","DFCF0","DFE80","DFE80","DFE80","DFE90","DFE90","DFE90","DFD60","DFD60","DFD60","DFED0","DFED0","DFED0","DFEF0","DFEF0","DFEF0","DF3C0","DF3C0","DF3C0","DFE30","DFE30","DFE30","B636862F01E811ED5F75BB645DD4DAB6","B636862F01E811ED5F75BB645DD4DAB6","B636862F01E811ED5F75BB645DD4DAB6"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
8086,22.461111,0.845324,-0.099780,0.234420,-0.469595,-1.613989,0.146540,-1.636078,-1.579714,0.152644,-1.766808,-1.705761,0.146350,-1.733837,-1.658894,0.261893,-1.688446,-1.539436,0.240093,-1.697072,-1.562328,0.259043,-1.583184,-1.681465,0.241883,-1.568659,-1.483961,0.142530,-1.661034,-1.571748,0.035187,-1.579291,-1.744575,0.147416,-1.601820,-1.682927,0.045066,-1.582738,,,,-1.639199,0.148321,-1.502836,-1.523745,0.148021,-1.538761,-1.554906,0.048583,-1.701759
8087,22.463889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8088,22.466667,0.845320,-0.099817,0.234396,-0.469605,-1.613982,0.146534,-1.636081,-1.579712,0.152636,-1.766807,-1.705766,0.146371,-1.733847,-1.658889,0.261900,-1.688461,-1.539439,0.240071,-1.697073,-1.562303,0.259037,-1.583176,-1.681476,0.241878,-1.568640,-1.483950,0.142511,-1.661043,-1.571671,0.035193,-1.579286,-1.744589,0.147420,-1.601834,-1.682945,0.045096,-1.582664,,,,-1.639176,0.148304,-1.502857,-1.523744,0.148007,-1.538760,-1.554936,0.048551,-1.701776
8089,22.469444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8090,22.472222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8091,22.475000,0.845365,-0.099823,0.234522,-0.469460,-1.614002,0.146582,-1.636091,-1.579686,0.152617,-1.766811,-1.705761,0.146370,-1.733862,-1.658901,0.261913,-1.688466,-1.539435,0.240067,-1.697072,-1.562314,0.259036,-1.583198,-1.681599,0.242304,-1.568668,-1.483959,0.142517,-1.661054,-1.571721,0.035191,-1.579313,-1.744584,0.147430,-1.601842,-1.682948,0.045107,-1.582734,,,,-1.639216,0.148311,-1.502862,-1.523759,0.148011,-1.538763,-1.554878,0.048594,-1.701768
8092,22.477778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8093,22.480556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094,22.483333,0.845312,-0.099948,0.234812,-0.469384,-1.614054,0.146546,-1.636046,-1.579698,0.152623,-1.766795,-1.705772,0.146355,-1.733847,-1.658904,0.261932,-1.688473,-1.539526,0.240035,-1.697050,-1.562325,0.259021,-1.583169,-1.681611,0.242314,-1.568664,-1.484286,0.142140,-1.660708,-1.571729,0.035182,-1.579288,-1.744593,0.147443,-1.601855,-1.682950,0.045111,-1.582690,,,,-1.639212,0.148331,-1.502843,-1.523754,0.148033,-1.538775,-1.554892,0.048572,-1.701761
8095,22.486111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8096,22.488889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8097,22.491667,0.845296,-0.099854,0.234478,-0.469599,-1.614023,0.146622,-1.636101,-1.579817,0.153025,-1.766929,-1.705760,0.146360,-1.733843,-1.658898,0.261920,-1.688476,-1.539448,0.240089,-1.697065,-1.562346,0.259032,-1.583178,-1.681598,0.242321,-1.568668,-1.483954,0.142537,-1.661060,-1.571715,0.035195,-1.579299,-1.744589,0.147451,-1.601869,-1.682977,0.045114,-1.582754,,,,-1.639208,0.148350,-1.502846,-1.523779,0.148032,-1.538764,-1.554937,0.048564,-1.701766
8098,22.494444,0.845259,-0.099976,0.234738,-0.469511,-1.614045,0.146595,-1.636073,-1.579797,0.152993,-1.766908,-1.705762,0.146370,-1.733855,-1.658890,0.261924,-1.688474,-1.539432,0.240100,-1.697076,-1.562339,0.259040,-1.583167,-1.681595,0.242335,-1.568674,-1.484146,0.142168,-1.660858,-1.571714,0.035212,-1.579290,-1.744608,0.147455,-1.601863,-1.682976,0.045099,-1.582732,,,,-1.639211,0.148361,-1.502835,-1.523794,0.148017,-1.538742,-1.554888,0.048589,-1.701749
8099,22.497222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100,22.500000,0.845253,-0.099781,0.234421,-0.469721,-1.614017,0.146581,-1.636092,-1.579798,0.153006,-1.766939,-1.705769,0.146351,-1.733848,-1.658896,0.261913,-1.688472,-1.539543,0.240055,-1.697039,-1.562355,0.259052,-1.583168,-1.681485,0.241923,-1.568661,-1.483947,0.142526,-1.661049,-1.571757,0.035193,-1.579271,-1.744605,0.147453,-1.601868,-1.682958,0.045146,-1.582704,,,,-1.639218,0.148353,-1.502801,-1.523790,0.148048,-1.538748,-1.554891,0.048611,-1.701782
8101,22.502778,0.845317,-0.099779,0.234472,-0.469581,-1.614008,0.146560,-1.636092,-1.579727,0.152636,-1.766806,-1.705774,0.146357,-1.733840,-1.658902,0.261937,-1.688468,-1.539441,0.240111,-1.697066,-1.562347,0.259054,-1.583197,-1.681476,0.241922,-1.568668,-1.483962,0.142538,-1.661057,-1.571760,0.035200,-1.579288,-1.744599,0.147440,-1.601873,-1.682965,0.045101,-1.582747,,,,-1.639213,0.148378,-1.502838,-1.523803,0.148042,-1.538765,-1.554932,0.048609,-1.701779
8102,22.505556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8103,22.508333,0.845332,-0.099777,0.234459,-0.469561,-1.614011,0.146561,-1.636087,-1.579741,0.152628,-1.766826,-1.705760,0.146367,-1.733853,-1.658902,0.261911,-1.688462,-1.539449,0.240117,-1.697077,-1.562358,0.259073,-1.583185,-1.681491,0.241919,-1.568655,-1.483941,0.142540,-1.661076,-1.571802,0.035217,-1.579281,-1.744586,0.147440,-1.601843,-1.682955,0.045075,-1.582733,,,,-1.639219,0.148358,-1.502811,-1.523795,0.148064,-1.538756,-1.554933,0.048589,-1.701778
8104,22.511111,0.845310,-0.099755,0.234435,-0.469617,-1.614010,0.146560,-1.636087,-1.579744,0.152659,-1.766810,-1.705759,0.146369,-1.733858,-1.658896,0.261910,-1.688467,-1.539540,0.240070,-1.697045,-1.562351,0.259054,-1.583171,-1.681471,0.241912,-1.568653,-1.483947,0.142557,-1.661064,-1.571748,0.035210,-1.579306,-1.744593,0.147445,-1.601856,-1.682960,0.045068,-1.582738,,,,-1.639214,0.148365,-1.502823,-1.523801,0.148053,-1.538753,-1.554918,0.048617,-1.701770
8105,22.513889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8106,22.516667,0.845340,-0.099767,0.234428,-0.469564,-1.614007,0.146556,-1.636083,-1.579753,0.152632,-1.766814,-1.705777,0.146359,-1.733847,-1.658904,0.261909,-1.688455,-1.539452,0.240094,-1.697066,-1.562357,0.259049,-1.583178,-1.681477,0.241898,-1.568652,-1.483938,0.142535,-1.661061,-1.571765,0.035238,-1.579293,-1.744576,0.147432,-1.601853,-1.682956,0.045080,-1.582713,,,,-1.639208,0.148360,-1.502833,-1.523792,0.148068,-1.538763,-1.554952,0.048587,-1.701747
8107,22.519444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8108,22.522222,0.845306,-0.099778,0.234446,-0.469614,-1.613998,0.146563,-1.636093,-1.579723,0.152645,-1.766810,-1.705760,0.146391,-1.733870,-1.658896,0.261921,-1.688474,-1.539447,0.240114,-1.697078,-1.562360,0.259074,-1.583186,-1.681477,0.241900,-1.568651,-1.483941,0.142539,-1.661070,-1.571751,0.035209,-1.579304,-1.744580,0.147444,-1.601837,-1.682943,0.045062,-1.582769,,,,-1.639211,0.148369,-1.502822,-1.523780,0.148039,-1.538763,-1.554897,0.048607,-1.701790
8109,22.525000,0.845333,-0.099788,0.234398,-0.469587,-1.614004,0.146554,-1.636084,-1.579730,0.152644,-1.766804,-1.705758,0.146379,-1.733850,-1.658892,0.261905,-1.688457,-1.539541,0.240071,-1.697042,-1.562361,0.259061,-1.583188,-1.681471,0.241906,-1.568651,-1.483939,0.142538,-1.661080,-1.571783,0.035213,-1.579304,-1.744566,0.147425,-1.601840,-1.682960,0.045129,-1.582660,,,,-1.639201,0.148345,-1.502827,-1.523763,0.148066,-1.538769,-1.554930,0.048584,-1.701780
8110,22.527778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8111,22.530556,0.845334,-0.099794,0.234424,-0.469572,-1.613997,0.146546,-1.636085,-1.579718,0.152621,-1.766813,-1.705762,0.146374,-1.733855,-1.658899,0.261898,-1.688454,-1.539447,0.240081,-1.697070,-1.562337,0.259052,-1.583191,-1.681481,0.241902,-1.568651,-1.483939,0.142520,-1.661071,-1.571758,0.035222,-1.579289,-1.744568,0.147415,-1.601826,-1.682934,0.045111,-1.582711,,,,-1.639200,0.148332,-1.502827,-1.523784,0.148035,-1.538761,-1.554931,0.048573,-1.701775
8112,22.533333,0.845334,-0.099807,0.234415,-0.469573,-1.613994,0.146544,-1.636088,-1.579712,0.152613,-1.766800,-1.705761,0.146382,-1.733863,-1.658898,0.261905,-1.688462,-1.539445,0.240081,-1.697076,-1.562362,0.259046,-1.583185,-1.681480,0.241911,-1.568658,-1.483938,0.142517,-1.661065,-1.571718,0.035220,-1.579307,-1.744576,0.147423,-1.601829,-1.682945,0.045127,-1.582656,,,,-1.639197,0.148314,-1.502847,-1.523774,0.148038,-1.538779,-1.554952,0.048550,-1.701777
8113,22.536111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114,22.538889,0.845365,-0.099859,0.234515,-0.469455,-1.614013,0.146577,-1.636094,-1.579733,0.152607,-1.766825,-1.705766,0.146363,-1.733874,-1.658896,0.261896,-1.688457,-1.539453,0.240072,-1.697076,-1.562347,0.259030,-1.583178,-1.681592,0.242309,-1.568662,-1.483947,0.142486,-1.661069,-1.571693,0.035189,-1.579319,-1.744577,0.147444,-1.601854,-1.682937,0.045099,-1.582707,,,,-1.639205,0.148298,-1.502848,-1.523794,0.148022,-1.538768,-1.554939,0.048570,-1.701774
8115,22.541667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8116,22.544444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8117,22.547222,0.845304,-0.100046,0.234784,-0.469391,-1.614049,0.146541,-1.636075,-1.579719,0.152620,-1.766827,-1.705784,0.146357,-1.733853,-1.658902,0.261905,-1.688481,-1.539441,0.240070,-1.697076,-1.562336,0.259024,-1.583186,-1.681600,0.242297,-1.568669,-1.484130,0.142137,-1.660871,-1.571796,0.035142,-1.579323,-1.744581,0.147449,-1.601867,-1.682971,0.045143,-1.582706,,,,-1.639188,0.148335,-1.502835,-1.523765,0.148001,-1.538771,-1.554968,0.048565,-1.701766
8118,22.550000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8119,22.552778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8120,22.555556,0.845318,-0.100018,0.234736,-0.469396,-1.614032,0.146542,-1.636073,-1.579705,0.152607,-1.766820,-1.705780,0.146360,-1.733855,-1.658900,0.261906,-1.688476,-1.539442,0.240070,-1.697081,-1.562320,0.258992,-1.583173,-1.681599,0.242314,-1.568666,-1.484129,0.142146,-1.660864,-1.571714,0.035177,-1.579325,-1.744584,0.147446,-1.601861,-1.682958,0.045179,-1.582684,,,,-1.639208,0.148322,-1.502851,-1.523757,0.148003,-1.538787,-1.554918,0.048563,-1.701781
8121,22.558333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122,22.561111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8123,22.563889,0.845329,-0.100025,0.234769,-0.469359,-1.614040,0.146563,-1.636074,-1.579713,0.152609,-1.766825,-1.705765,0.146384,-1.733875,-1.658917,0.261930,-1.688485,-1.539439,0.240076,-1.697091,-1.562343,0.259023,-1.583176,-1.681578,0.242344,-1.568671,-1.484127,0.142167,-1.660884,-1.571723,0.035203,-1.579306,-1.744598,0.147476,-1.601865,-1.682970,0.045170,-1.582701,,,,-1.639194,0.148353,-1.502850,-1.523773,0.148013,-1.538741,-1.554954,0.048576,-1.701760
8124,22.566667,0.845336,-0.099976,0.234766,-0.469358,-1.614051,0.146556,-1.636069,-1.579716,0.152617,-1.766820,-1.705772,0.146369,-1.733858,-1.658910,0.261924,-1.688478,-1.539528,0.240051,-1.697052,-1.562333,0.259030,-1.583202,-1.681603,0.242329,-1.568673,-1.484120,0.142161,-1.660871,-1.571695,0.035208,-1.579302,-1.744604,0.147464,-1.601881,-1.682977,0.045119,-1.582732,,,,-1.639224,0.148376,-1.502814,-1.523797,0.148002,-1.538751,-1.554964,0.048551,-1.701750
8125,22.569444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126,22.572222,0.845212,-0.100005,0.234658,-0.469629,-1.614038,0.146556,-1.636090,-1.579786,0.152990,-1.766940,-1.705768,0.146366,-1.733860,-1.658907,0.261930,-1.688484,-1.539435,0.240112,-1.697088,-1.562356,0.259053,-1.583186,-1.681476,0.241941,-1.568686,-1.484141,0.142171,-1.660862,-1.571746,0.035206,-1.579328,-1.744589,0.147480,-1.601875,-1.682963,0.045140,-1.582692,,,,-1.639210,0.148363,-1.502836,-1.523783,0.148016,-1.538773,-1.554989,0.048562,-1.701774
8127,22.575000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8128,22.577778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8129,22.580556,0.845239,-0.099918,0.234431,-0.469712,-1.614021,0.146616,-1.636082,-1.579725,0.152631,-1.766818,-1.705771,0.146370,-1.733847,-1.659179,0.262837,-1.688526,-1.539447,0.240119,-1.697093,-1.562372,0.259060,-1.583165,-1.681478,0.241921,-1.568678,-1.483922,0.142515,-1.661057,-1.571738,0.035235,-1.579298,-1.744590,0.147448,-1.601864,-1.682950,0.045098,-1.582725,,,,-1.639226,0.148384,-1.502834,-1.523786,0.148034,-1.538753,-1.554954,0.048580,-1.701763
8130,22.583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8131,22.586111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8132,22.588889,0.845306,-0.099810,0.234467,-0.469597,-1.614002,0.146558,-1.636093,-1.579723,0.152633,-1.766822,-1.705767,0.146371,-1.733864,-1.658888,0.261915,-1.688470,-1.539448,0.240119,-1.697084,-1.562344,0.259053,-1.583179,-1.681471,0.241909,-1.568666,-1.483952,0.142511,-1.661047,-1.571790,0.035215,-1.579332,-1.744568,0.147440,-1.601841,-1.682958,0.045099,-1.582692,,,,-1.639224,0.148374,-1.502812,-1.523782,0.148041,-1.538777,-1.554916,0.048618,-1.701790
8133,22.591667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8134,22.594444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8135,22.597222,0.845273,-0.099746,0.234409,-0.469698,-1.613988,0.146602,-1.636091,-1.579823,0.153024,-1.766934,-1.705759,0.146375,-1.733858,-1.658895,0.261898,-1.688460,-1.539454,0.240092,-1.697085,-1.562347,0.259055,-1.583184,-1.681473,0.241902,-1.568647,-1.483947,0.142525,-1.661059,-1.571740,0.035232,-1.579324,-1.744561,0.147401,-1.601846,-1.682948,0.045079,-1.582668,,,,-1.638953,0.148809,-1.502997,-1.523620,0.148051,-1.538357,-1.554961,0.048582,-1.701786
8136,22.600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8137,22.602778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8138,22.605556,0.845256,-0.099814,0.234344,-0.469746,-1.614004,0.146576,-1.636100,-1.579811,0.153028,-1.766951,-1.705774,0.146367,-1.733838,-1.658893,0.261899,-1.688462,-1.539445,0.240091,-1.697083,-1.562348,0.259047,-1.583206,-1.681482,0.241890,-1.568648,-1.483958,0.142504,-1.661042,-1.571737,0.035218,-1.579330,-1.744572,0.147411,-1.601819,-1.682954,0.045071,-1.582745,,,,-1.639205,0.148329,-1.502825,-1.523771,0.148029,-1.538774,-1.554927,0.048603,-1.701766
8139,22.608333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8140,22.611111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8141,22.613889,0.845326,-0.099821,0.234418,-0.469582,-1.613997,0.146540,-1.636091,-1.579735,0.152652,-1.766840,-1.705766,0.146370,-1.733855,-1.658894,0.261886,-1.688453,-1.539457,0.240071,-1.697082,-1.562318,0.259030,-1.583185,-1.681478,0.241892,-1.568662,-1.483945,0.142490,-1.661046,-1.571705,0.035251,-1.579330,-1.744589,0.147421,-1.601838,-1.682934,0.045098,-1.582697,,,,-1.639195,0.148345,-1.502820,-1.523769,0.148019,-1.538777,-1.554974,0.048538,-1.701767
8142,22.616667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8143,22.619444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8144,22.622222,0.845305,-0.099874,0.234438,-0.469599,-1.614017,0.146609,-1.636100,-1.579808,0.153000,-1.766935,-1.705779,0.146369,-1.733855,-1.658913,0.261907,-1.688466,-1.539453,0.240087,-1.697085,-1.562330,0.259019,-1.583185,-1.681608,0.242306,-1.568662,-1.483953,0.142496,-1.661050,-1.571670,0.035188,-1.579328,-1.744589,0.147437,-1.601852,-1.682956,0.045143,-1.582725,,,,-1.639195,0.148329,-1.502826,-1.523743,0.148035,-1.538779,-1.554954,0.048550,-1.701748
8145,22.625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8146,22.627778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8147,22.630556,0.845307,-0.099878,0.234477,-0.469575,-1.614015,0.146617,-1.636098,-1.579793,0.153003,-1.766953,-1.705786,0.146348,-1.733839,-1.658904,0.261922,-1.688478,-1.539445,0.240095,-1.697081,-1.562311,0.259038,-1.583178,-1.681585,0.242321,-1.568661,-1.483952,0.142498,-1.661038,-1.571658,0.035208,-1.579304,-1.744606,0.147466,-1.601875,-1.682953,0.045145,-1.582736,,,,-1.639183,0.148350,-1.502816,-1.523766,0.148014,-1.538758,-1.554943,0.048553,-1.701760
8148,22.633333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149,22.636111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150,22.638889,0.845264,-0.099992,0.234684,-0.469525,-1.614038,0.146595,-1.636077,-1.579789,0.153003,-1.766953,-1.705780,0.146362,-1.733838,-1.658907,0.261935,-1.688473,-1.539445,0.240125,-1.697084,-1.562324,0.259030,-1.583172,-1.681595,0.242335,-1.568656,-1.484133,0.142157,-1.660839,-1.571628,0.035240,-1.579320,-1.744592,0.147468,-1.601882,-1.682944,0.045108,-1.582754,,,,-1.639196,0.148350,-1.502827,-1.523778,0.148013,-1.538758,-1.554957,0.048563,-1.701755
8151,22.641667,0.845319,-0.100018,0.234764,-0.469380,-1.614041,0.146567,-1.636063,-1.579732,0.152653,-1.766822,-1.705768,0.146378,-1.733843,-1.658890,0.261932,-1.688472,-1.539459,0.240120,-1.697073,-1.562301,0.259018,-1.583166,-1.681596,0.242341,-1.568669,-1.484118,0.142178,-1.660866,-1.571680,0.035197,-1.579293,-1.744590,0.147473,-1.601868,-1.682945,0.045131,-1.582732,,,,-1.639215,0.148362,-1.502821,-1.523801,0.148018,-1.538747,-1.554994,0.048541,-1.701742
8152,22.644444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8153,22.647222,0.845327,-0.099969,0.234754,-0.469381,-1.614037,0.146570,-1.636068,-1.579745,0.152643,-1.766819,-1.705766,0.146385,-1.733854,-1.658889,0.261930,-1.688475,-1.539436,0.240109,-1.697069,-1.562335,0.259051,-1.583180,-1.681593,0.242351,-1.568672,-1.484128,0.142152,-1.660843,-1.571658,0.035220,-1.579318,-1.744585,0.147445,-1.601868,-1.682962,0.045087,-1.582754,,,,-1.639203,0.148370,-1.502818,-1.523796,0.148041,-1.538749,-1.554948,0.048559,-1.701762
8154,22.650000,0.845292,-0.099939,0.234447,-0.469605,-1.614017,0.146662,-1.636083,-1.579722,0.152660,-1.766819,-1.705762,0.146378,-1.733846,-1.659171,0.262851,-1.688542,-1.539442,0.240120,-1.697091,-1.562317,0.259044,-1.583184,-1.681584,0.242350,-1.568668,-1.483943,0.142532,-1.661054,-1.571612,0.035235,-1.579311,-1.744591,0.147447,-1.601872,-1.682966,0.045106,-1.582765,,,,-1.639213,0.148358,-1.502833,-1.523775,0.148042,-1.538762,-1.554946,0.048583,-1.701755
8155,22.652778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8156,22.655556,0.845274,-0.099907,0.234333,-0.469701,-1.614004,0.146630,-1.636085,-1.579750,0.152653,-1.766836,-1.705768,0.146376,-1.733835,-1.659155,0.262847,-1.688541,-1.539434,0.240124,-1.697083,-1.562317,0.259053,-1.583190,-1.681474,0.241941,-1.568672,-1.483943,0.142542,-1.661065,-1.571624,0.035295,-1.579320,-1.744584,0.147454,-1.601861,-1.682958,0.045118,-1.582722,,,,-1.639214,0.148362,-1.502842,-1.523776,0.148060,-1.538754,-1.554972,0.048575,-1.701756
8157,22.658333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8158,22.661111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8159,22.663889,0.845331,-0.099786,0.234377,-0.469601,-1.613992,0.146564,-1.636099,-1.579744,0.152672,-1.766850,-1.705764,0.146369,-1.733840,-1.658890,0.261907,-1.688449,-1.539440,0.240131,-1.697104,-1.562317,0.259034,-1.583194,-1.681465,0.241919,-1.568669,-1.483963,0.142541,-1.661068,-1.571655,0.035247,-1.579335,-1.744582,0.147428,-1.601853,-1.682948,0.045091,-1.582737,,,,-1.639201,0.148387,-1.502822,-1.523777,0.148046,-1.538767,-1.554978,0.048593,-1.701771
8160,22.666667,0.845123,-0.100031,0.234411,-0.469907,-1.614041,0.146622,-1.636094,-1.579828,0.153042,-1.766944,-1.705762,0.146366,-1.733831,-1.659169,0.262836,-1.688549,-1.539444,0.240118,-1.697092,-1.562352,0.259039,-1.583199,-1.681480,0.241906,-1.568655,-1.483963,0.142540,-1.661066,-1.571873,0.034973,-1.579281,-1.744575,0.147422,-1.601852,-1.682938,0.045105,-1.582674,,,,-1.639193,0.148381,-1.502815,-1.523781,0.148060,-1.538755,-1.554957,0.048571,-1.701776
8161,22.669444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8162,22.672222,0.845248,-0.099911,0.234352,-0.469737,-1.614011,0.146614,-1.636087,-1.579738,0.152652,-1.766841,-1.705759,0.146356,-1.733833,-1.659169,0.262848,-1.688539,-1.539446,0.240105,-1.697082,-1.562340,0.259051,-1.583205,-1.681482,0.241906,-1.568660,-1.483941,0.142528,-1.661065,-1.571710,0.035225,-1.579321,-1.744589,0.147435,-1.601843,-1.682935,0.045090,-1.582742,,,,-1.639193,0.148358,-1.502820,-1.523762,0.148055,-1.538777,-1.554937,0.048596,-1.701776
8163,22.675000,0.845244,-0.099900,0.234409,-0.469718,-1.614019,0.146624,-1.636104,-1.579734,0.152653,-1.766840,-1.705769,0.146344,-1.733821,-1.659173,0.262833,-1.688537,-1.539448,0.240091,-1.697092,-1.562338,0.259044,-1.583205,-1.681476,0.241897,-1.568626,-1.483936,0.142545,-1.661064,-1.571747,0.035216,-1.579316,-1.744576,0.147412,-1.601842,-1.682939,0.045077,-1.582761,,,,-1.638960,0.148824,-1.503040,-1.523752,0.148047,-1.538783,-1.554997,0.048573,-1.701765
